set time;sample number;sample number dy;sample number dz;ax;ay;az;day;daz;dyAvg;dzAvg;grade;GPS distance;latitude;longitude;hspeed
1639610612.1589186;61;40;48;9.847351428222655;0.181959326171875;0.047884033203124995;0.015562310791015638;-0.004788403320312502;0.004808355000813802;0.004377398701985676;0.005606422220865884;5.974999999999994;52.461208167;16.909240833;0.196
1639610612.2589185;62;41;48;9.849745629882811;0.16879121704101563;0.055066638183593745;-0.013168109130859362;0.00718260498046875;0.004852248697916666;0.004377398701985676;0.005650315917968751;6.170999999999994;52.461208167;16.909240833;0.196
1639610612.3589184;63;42;48;9.865307940673828;0.14963760375976562;0.0526724365234375;-0.01915361328125001;-0.0023942016601562477;0.004916094075520833;0.004377398701985676;0.005714161295572917;6.366999999999994;52.461208167;16.909240833;0.196
1639610612.4589183;64;43;48;9.8449572265625;0.16879121704101563;0.05746083984375;0.01915361328125001;0.004788403320312502;0.004979939453124999;0.004377398701985676;0.005778006673177084;6.5629999999999935;52.461208167;16.909240833;0.196
1639610612.5589182;64;43;48;9.85094273071289;0.17238251953125;0.06584054565429687;0.0035913024902343715;0.008379705810546867;0.004979939453124999;0.004377398701985676;0.005778006673177084;6.5629999999999935;52.461208167;16.909240833;0.196
1639610612.6589181;65;43;49;9.854534033203125;0.17477672119140625;0.015562310791015624;0.0023942016601562477;-0.05027823486328124;0.004979939453124999;0.004544992818196614;0.005945600789388021;6.680999999999994;52.461179667;16.909406667;0.118
1639610612.758918;66;44;50;9.846154327392577;0.1592144104003906;0.03591302490234375;-0.015562310791015638;0.020350714111328126;0.005031813822428385;0.004612828531901041;0.0060134365030924475;6.798999999999994;52.461179667;16.909406667;0.118
1639610612.858918;67;45;50;9.849745629882811;0.17238251953125;0.027533319091796873;0.01316810913085939;-0.008379705810546877;0.00507570751953125;0.004612828531901041;0.006057330200195312;6.9169999999999945;52.461179667;16.909406667;0.118
1639610612.9589179;67;45;50;9.85094273071289;0.16759411621093748;0.03232172241210937;-0.004788403320312523;0.004788403320312499;0.00507570751953125;0.004612828531901041;0.006057330200195312;6.9169999999999945;52.461179667;16.909406667;0.118
1639610613.0589178;68;46;50;9.849745629882811;0.15203180541992187;0.033518823242187495;-0.01556231079101561;0.0011971008300781238;0.005127581888834635;0.004612828531901041;0.006109204569498697;7.034999999999995;52.461179667;16.909406667;0.118
1639610613.1589177;69;46;51;9.859322436523437;0.1592144104003906;0.05746083984375;0.007182604980468743;0.023942016601562505;0.005127581888834635;0.00469263525390625;0.006189011291503906;7.152999999999995;52.461179667;16.909406667;0.118
1639610613.2589176;70;47;52;9.849745629882811;0.17477672119140625;0.04668693237304687;0.015562310791015638;-0.010773907470703128;0.00517945625813802;0.004728548278808593;0.00622492431640625;7.2709999999999955;52.461179667;16.909406667;0.118
1639610613.3589175;70;47;52;9.8449572265625;0.16759411621093748;0.037110125732421874;-0.007182604980468771;-0.009576806640624998;0.00517945625813802;0.004728548278808593;0.00622492431640625;7.2709999999999955;52.461179667;16.909406667;0.118
1639610613.4589174;71;48;52;9.848548529052733;0.181959326171875;0.04548983154296875;0.014365209960937514;0.008379705810546874;0.005227340291341146;0.004728548278808593;0.006272808349609375;7.388999999999996;52.461179667;16.909406667;0.118
1639610613.5589173;72;49;53;9.83897172241211;0.15682020874023436;0.05985504150390625;-0.02513911743164063;0.0143652099609375;0.005311137349446615;0.004776432312011719;0.0063206923828125;7.506999999999996;52.461179667;16.909406667;0.118
1639610613.6589172;73;50;54;9.853336932373047;0.1771709228515625;0.040701428222656245;0.020350714111328133;-0.019153613281250002;0.005378973063151041;0.004840277689615886;0.006384537760416666;7.569999999999996;52.461167333;16.9094795;0.063
1639610613.758917;74;50;55;9.861716638183593;0.16759411621093748;0.055066638183593745;-0.009576806640625019;0.0143652099609375;0.005378973063151041;0.004888161722819011;0.006432421793619791;7.632999999999996;52.461167333;16.9094795;0.063
1639610613.858917;75;50;56;9.852139831542969;0.1580173095703125;0.044292730712890624;-0.00957680664062499;-0.010773907470703122;0.005378973063151041;0.004924074747721354;0.0064683348185221356;7.695999999999995;52.461167333;16.9094795;0.063
1639610613.958917;76;50;57;9.832986218261718;0.16759411621093748;0.055066638183593745;0.00957680664062499;0.010773907470703122;0.005378973063151041;0.0049599877726236976;0.006504247843424479;7.758999999999995;52.461167333;16.9094795;0.063
1639610614.0589168;76;50;57;9.853336932373047;0.16998831787109375;0.0526724365234375;0.0023942016601562754;-0.0023942016601562477;0.005378973063151041;0.0049599877726236976;0.006504247843424479;7.758999999999995;52.461167333;16.9094795;0.063
1639610614.1589167;77;50;58;9.83777462158203;0.16998831787109375;0.06344634399414062;0.0;0.010773907470703122;0.005378973063151041;0.00499590079752604;0.006540160868326823;7.821999999999995;52.461167333;16.9094795;0.063
1639610614.2589166;78;50;59;9.86291373901367;0.17357962036132812;0.028730419921875;0.0035913024902343715;-0.03471592407226562;0.005378973063151041;0.005111620544433593;0.006655880615234374;7.8849999999999945;52.461167333;16.9094795;0.063
1639610614.3589165;79;50;60;9.852139831542969;0.1771709228515625;0.04548983154296875;0.0035913024902343715;0.016759411621093748;0.005378973063151041;0.005167485249837239;0.00671174532063802;7.947999999999994;52.461167333;16.9094795;0.063
1639610614.4589164;80;51;61;9.86411083984375;0.15682020874023436;0.062249243164062495;-0.020350714111328133;0.016759411621093748;0.00544680877685547;0.005223349955240885;0.006767610026041666;8.010999999999994;52.461167333;16.9094795;0.063
1639610614.5589163;81;52;62;9.83777462158203;0.1771709228515625;0.03591302490234375;0.020350714111328133;-0.026336218261718745;0.0055146444905598965;0.005311137349446614;0.006855397420247395;8.073999999999995;52.461167333;16.9094795;0.063
1639610614.6589162;81;52;62;9.853336932373047;0.17238251953125;0.05746083984375;-0.004788403320312495;0.02154781494140625;0.0055146444905598965;0.005311137349446614;0.006855397420247395;8.073999999999995;52.461159667;16.909524333;0.028
1639610614.7589161;81;52;62;9.858125335693359;0.16998831787109375;0.020350714111328123;-0.0023942016601562477;-0.03711012573242188;0.0055146444905598965;0.005311137349446614;0.006855397420247395;8.073999999999995;52.461159667;16.909524333;0.028
1639610614.858916;81;52;62;9.854534033203125;0.16759411621093748;0.06584054565429687;-0.0023942016601562754;0.04548983154296875;0.0055146444905598965;0.005311137349446614;0.006855397420247395;8.073999999999995;52.461159667;16.909524333;0.028
1639610614.958916;81;52;62;9.868899243164062;0.16041151123046873;0.0143652099609375;-0.007182604980468743;-0.05147533569335937;0.0055146444905598965;0.005311137349446614;0.006855397420247395;8.073999999999995;52.461159667;16.909524333;0.028
1639610615.0589159;81;52;62;9.83897172241211;0.16759411621093748;0.058657940673828124;0.007182604980468743;0.044292730712890624;0.0055146444905598965;0.005311137349446614;0.006855397420247395;8.073999999999995;52.461159667;16.909524333;0.028
1639610615.1589158;81;52;62;9.865307940673828;0.1580173095703125;0.05746083984375;-0.00957680664062499;-0.0011971008300781238;0.0055146444905598965;0.005311137349446614;0.006855397420247395;8.073999999999995;52.461159667;16.909524333;0.028
1639610615.2589157;81;52;62;9.865307940673828;0.1580173095703125;0.0526724365234375;0.0;-0.004788403320312502;0.0055146444905598965;0.005311137349446614;0.006855397420247395;8.073999999999995;52.461159667;16.909524333;0.028
1639610615.3589156;81;52;62;9.843760125732421;0.17477672119140625;0.033518823242187495;0.01675941162109376;-0.019153613281250002;0.0055146444905598965;0.005311137349446614;0.006855397420247395;8.073999999999995;52.461159667;16.909524333;0.028
1639610615.4589155;81;52;62;9.848548529052733;0.14604630126953125;0.0526724365234375;-0.028730419921875;0.019153613281250002;0.0055146444905598965;0.005311137349446614;0.006855397420247395;8.073999999999995;52.461159667;16.909524333;0.028
1639610615.5589154;81;52;62;9.83897172241211;0.17238251953125;0.047884033203124995;0.026336218261718752;-0.004788403320312502;0.0055146444905598965;0.005311137349446614;0.006855397420247395;8.073999999999995;52.461159667;16.909524333;0.028
1639610615.6589153;82;53;63;9.849745629882811;0.15442600708007811;0.031124621582031248;-0.017956512451171885;-0.016759411621093748;0.005574499532063802;0.005367002054850259;0.006911262125651041;8.133999999999995;52.461154333;16.909555333;0.06
1639610615.7589152;82;53;63;9.849745629882811;0.1640028137207031;0.033518823242187495;0.00957680664062499;0.0023942016601562477;0.005574499532063802;0.005367002054850259;0.006911262125651041;8.133999999999995;52.461154333;16.909555333;0.06
1639610615.858915;82;53;63;9.858125335693359;0.16160861206054686;0.025139117431640625;-0.0023942016601562477;-0.00837970581054687;0.005574499532063802;0.005367002054850259;0.006911262125651041;8.133999999999995;52.461154333;16.909555333;0.06
1639610615.958915;83;54;64;9.847351428222655;0.15083470458984374;0.044292730712890624;-0.010773907470703115;0.01915361328125;0.005610412556966146;0.0054308474324544255;0.006975107503255209;8.193999999999996;52.461154333;16.909555333;0.06
1639610616.058915;84;55;65;9.843760125732421;0.18435352783203124;0.08140285644531249;0.033518823242187495;0.03711012573242187;0.005722141967773438;0.005554547851562499;0.007098807922363282;8.253999999999996;52.461154333;16.909555333;0.06
1639610616.1589148;85;56;66;9.852139831542969;0.16160861206054686;0.03591302490234375;-0.02274491577148438;-0.04548983154296874;0.005797958353678385;0.0057061806233723944;0.007250440694173177;8.313999999999997;52.461154333;16.909555333;0.06
1639610616.2589147;86;56;67;9.842563024902343;0.16041151123046873;0.008379705810546874;-0.0011971008300781238;-0.027533319091796876;0.005797958353678385;0.005797958353678384;0.0073422184244791655;8.373999999999997;52.461154333;16.909555333;0.06
1639610616.3589146;87;57;68;9.855731134033203;0.18555062866210936;0.04668693237304687;0.02513911743164063;0.0383072265625;0.005881755411783854;0.005925649108886718;0.0074699091796875;8.433999999999997;52.461154333;16.909555333;0.06
1639610616.4589145;88;58;68;9.823409411621093;0.15322890625;0.040701428222656245;-0.03232172241210937;-0.005985504150390626;0.0059894944864908855;0.005925649108886718;0.007577648254394531;8.493999999999998;52.461154333;16.909555333;0.06
1639610616.5589144;89;59;69;9.846154327392577;0.17956512451171874;0.051475335693359374;0.026336218261718752;0.010773907470703128;0.006077281880696614;0.005961562133789061;0.007613561279296874;8.553999999999998;52.461154333;16.909555333;0.06
1639610616.6589143;90;59;70;9.854534033203125;0.17238251953125;0.037110125732421874;-0.007182604980468743;-0.0143652099609375;0.006077281880696614;0.0060094461669921865;0.0076614453125;8.631999999999998;52.461150833;16.9095775;0.078
1639610616.7589142;90;59;70;9.858125335693359;0.16759411621093748;0.037110125732421874;-0.004788403320312523;0.0;0.006077281880696614;0.0060094461669921865;0.0076614453125;8.631999999999998;52.461150833;16.9095775;0.078
1639610616.8589141;90;59;70;9.858125335693359;0.1592144104003906;0.037110125732421874;-0.008379705810546867;0.0;0.006077281880696614;0.0060094461669921865;0.0076614453125;8.631999999999998;52.461150833;16.9095775;0.078
1639610616.958914;91;60;70;9.842563024902343;0.18076222534179687;0.044292730712890624;0.021547814941406257;0.00718260498046875;0.006149107930501302;0.0060094461669921865;0.007733271362304688;8.709999999999997;52.461150833;16.9095775;0.078
1639610617.058914;92;61;70;9.866505041503906;0.16160861206054686;0.0383072265625;-0.01915361328125001;-0.005985504150390626;0.0062129533081054684;0.0060094461669921865;0.0077971167399088544;8.787999999999997;52.461150833;16.9095775;0.078
1639610617.1589139;92;61;70;9.82580361328125;0.16280571289062498;0.047884033203124995;0.0011971008300781238;0.009576806640624998;0.0062129533081054684;0.0060094461669921865;0.0077971167399088544;8.787999999999997;52.461150833;16.9095775;0.078
1639610617.2589138;92;61;70;9.86291373901367;0.16160861206054686;0.0526724365234375;-0.0011971008300781238;0.004788403320312502;0.0062129533081054684;0.0060094461669921865;0.0077971167399088544;8.787999999999997;52.461150833;16.9095775;0.078
1639610617.3589137;93;62;70;9.855731134033203;0.17836802368164062;0.04548983154296875;0.01675941162109376;-0.00718260498046875;0.006268818013509115;0.0060094461669921865;0.0078529814453125;8.865999999999996;52.461150833;16.9095775;0.078
1639610617.4589136;94;62;71;9.855731134033203;0.181959326171875;0.033518823242187495;0.0035913024902343715;-0.011971008300781252;0.006268818013509115;0.00604934952799479;0.007892884806315104;8.943999999999996;52.461150833;16.9095775;0.078
1639610617.5589135;95;63;71;9.846154327392577;0.14245499877929688;0.025139117431640625;-0.039504327392578115;-0.00837970581054687;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.461150833;16.9095775;0.078
1639610617.6589134;95;63;71;9.858125335693359;0.16639701538085935;0.027533319091796873;0.023942016601562477;0.0023942016601562477;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.461147667;16.909596333;0.038
1639610617.7589133;95;63;71;9.846154327392577;0.16160861206054686;0.031124621582031248;-0.004788403320312495;0.003591302490234375;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.461147667;16.909596333;0.038
1639610617.8589132;95;63;71;9.854534033203125;0.16280571289062498;0.06703764648437499;0.0011971008300781238;0.03591302490234374;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.461147667;16.909596333;0.038
1639610617.958913;95;63;71;9.840168823242188;0.17956512451171874;0.028730419921875;0.01675941162109376;-0.03830722656249999;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.461147667;16.909596333;0.038
1639610618.058913;95;63;71;9.847351428222655;0.17597382202148437;0.033518823242187495;-0.0035913024902343715;0.004788403320312495;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.461147667;16.909596333;0.038
1639610618.158913;95;63;71;9.843760125732421;0.16759411621093748;0.034715924072265626;-0.008379705810546895;0.0011971008300781308;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.461147667;16.909596333;0.038
1639610618.2589128;95;63;71;9.873687646484374;0.17357962036132812;0.03232172241210937;0.005985504150390647;-0.0023942016601562546;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.461147667;16.909596333;0.038
1639610618.3589127;95;63;71;9.852139831542969;0.17836802368164062;0.06344634399414062;0.004788403320312495;0.031124621582031248;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.461147667;16.909596333;0.038
1639610618.4589126;95;63;71;9.83777462158203;0.16759411621093748;0.04548983154296875;-0.010773907470703142;-0.01795651245117187;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.461147667;16.909596333;0.038
1639610618.5589125;95;63;71;9.867702142333984;0.17597382202148437;0.05027823486328125;0.008379705810546895;0.004788403320312502;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.461147667;16.909596333;0.038
1639610618.6589124;95;63;71;9.855731134033203;0.16519991455078123;0.04908113403320312;-0.010773907470703142;-0.0011971008300781308;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.4611455;16.90961;0.022
1639610618.7589123;95;63;71;9.83897172241211;0.181959326171875;0.05746083984375;0.01675941162109376;0.00837970581054688;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.4611455;16.90961;0.022
1639610618.8589122;95;63;71;9.849745629882811;0.30526071166992186;0.04908113403320312;0.12330138549804687;-0.00837970581054688;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.4611455;16.90961;0.022
1639610618.9589121;95;63;71;9.83897172241211;0.16639701538085935;0.033518823242187495;-0.1388636962890625;-0.015562310791015624;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.4611455;16.90961;0.022
1639610619.058912;95;63;71;9.85692823486328;0.30406361083984373;0.037110125732421874;0.13766659545898438;0.0035913024902343785;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.4611455;16.90961;0.022
1639610619.158912;95;63;71;9.85692823486328;0.17238251953125;0.005985504150390624;-0.13168109130859373;-0.031124621582031248;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.4611455;16.90961;0.022
1639610619.2589118;95;63;71;9.853336932373047;0.18076222534179687;0.07541735229492187;0.008379705810546867;0.06943184814453125;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.4611455;16.90961;0.022
1639610619.3589118;95;63;71;9.853336932373047;0.15682020874023436;0.05626373901367187;-0.023942016601562505;-0.019153613281250002;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.4611455;16.90961;0.022
1639610619.4589117;95;63;71;9.853336932373047;0.16759411621093748;0.033518823242187495;0.010773907470703115;-0.022744915771484374;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.4611455;16.90961;0.022
1639610619.5589116;95;63;71;9.853336932373047;0.18076222534179687;0.034715924072265626;0.01316810913085939;0.0011971008300781308;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.4611455;16.90961;0.022
1639610619.6589115;95;63;71;9.834183319091796;0.18076222534179687;0.051475335693359374;0.0;0.016759411621093748;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.461144167;16.9096205;0.005
1639610619.7589114;95;63;71;9.85094273071289;0.15682020874023436;0.06823474731445311;-0.023942016601562505;0.01675941162109374;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.461144167;16.9096205;0.005
1639610619.8589113;95;63;71;9.85094273071289;0.16639701538085935;0.034715924072265626;0.00957680664062499;-0.03351882324218749;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.461144167;16.9096205;0.005
1639610619.9589112;95;63;71;9.85094273071289;0.16998831787109375;0.05746083984375;0.0035913024902343993;0.022744915771484374;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.461144167;16.9096205;0.005
1639610620.058911;95;63;71;9.849745629882811;0.16998831787109375;0.05746083984375;0.0;0.0;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.461144167;16.9096205;0.005
1639610620.158911;95;63;71;9.858125335693359;0.15203180541992187;0.058657940673828124;-0.017956512451171885;0.0011971008300781238;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.461144167;16.9096205;0.005
1639610620.258911;95;63;71;9.836577520751952;0.16041151123046873;0.03950432739257812;0.008379705810546867;-0.019153613281250002;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.461144167;16.9096205;0.005
1639610620.3589108;95;63;71;9.841365924072266;0.16879121704101563;0.058657940673828124;0.008379705810546895;0.019153613281250002;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.461144167;16.9096205;0.005
1639610620.4589107;95;63;71;9.835380419921874;0.16280571289062498;0.04189852905273437;-0.005985504150390647;-0.016759411621093755;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.461144167;16.9096205;0.005
1639610620.5589106;95;63;71;9.849745629882811;0.18076222534179687;0.033518823242187495;0.017956512451171885;-0.008379705810546874;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.461144167;16.9096205;0.005
1639610620.6589105;95;63;71;9.840168823242188;0.16879121704101563;0.05626373901367187;-0.011971008300781238;0.022744915771484374;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.461142833;16.909631167;0.052
1639610620.7589104;95;63;71;9.83777462158203;0.16639701538085935;0.037110125732421874;-0.0023942016601562754;-0.019153613281249995;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.461142833;16.909631167;0.052
1639610620.8589103;95;63;71;9.843760125732421;0.17597382202148437;0.027533319091796873;0.009576806640625019;-0.009576806640625001;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.461142833;16.909631167;0.052
1639610620.9589102;95;63;71;9.855731134033203;0.011971008300781249;0.029927520751953124;-0.16400281372070313;0.002394201660156251;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.461142833;16.909631167;0.052
1639610621.0589101;95;63;71;9.8449572265625;0.18076222534179687;0.04189852905273437;0.16879121704101563;0.011971008300781245;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.461142833;16.909631167;0.052
1639610621.15891;95;63;71;9.85094273071289;0.16759411621093748;0.05386953735351562;-0.01316810913085939;0.011971008300781252;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.461141667;16.909640833;0.034
1639610621.25891;95;63;71;9.847351428222655;0.16879121704101563;0.06105214233398437;0.0011971008300781516;0.00718260498046875;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.461141667;16.909640833;0.034
1639610621.3589098;95;63;71;9.848548529052733;0.1640028137207031;0.044292730712890624;-0.004788403320312523;-0.016759411621093748;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.461141667;16.909640833;0.034
1639610621.4589097;95;63;71;9.871293444824218;0.16998831787109375;0.011971008300781249;0.005985504150390647;-0.03232172241210937;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.461141667;16.909640833;0.034
1639610621.5589097;95;63;71;9.859322436523437;0.1580173095703125;0.03591302490234375;-0.011971008300781266;0.0239420166015625;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.461141667;16.909640833;0.034
1639610621.6589096;95;63;71;9.868899243164062;0.16160861206054686;0.06344634399414062;0.0035913024902343715;0.02753331909179687;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.461141667;16.909640833;0.034
1639610621.7589095;95;63;71;9.848548529052733;0.181959326171875;0.037110125732421874;0.020350714111328133;-0.026336218261718745;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.461141667;16.909640833;0.034
1639610621.8589094;95;63;71;9.858125335693359;0.15083470458984374;0.037110125732421874;-0.031124621582031248;0.0;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.461141667;16.909640833;0.034
1639610621.9589093;95;63;71;9.874884747314452;0.17118541870117188;0.05027823486328125;0.020350714111328133;0.013168109130859376;0.006400499104817709;0.00604934952799479;0.008024565897623697;9.021999999999995;52.461141667;16.909640833;0.034
